,subject,number,exam,title,CRN,time,location,instructor,foundation,division,area,connection,textbook,seats,special_info
151,CW,"ClassNumber(num='CW-399 A02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=CW&crse_numb_in=399&crn_in=10549&seq_numb_in=A02')","ClassExam(letter='J', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J&course=CW-399 A02&term_code=201610&term_desc=Fall 2015&crn=10549')",Ind Stdy: Advanced Palywriting,10549,TBA,Location info TBA,"[ClassInstructor(name='Meehan, Charlotte A.', link='https://wheatoncollege.edu/academics/faculty-directory/Charlotte-Meehan/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=CW&course-1=399&section-1=A02,"SeatInfo(max='Max Enroll: 1', taken='Max Enroll: 1', avail='Max Enroll: 1', wait_list='Max Enroll: 1')",Permission of Instructor. 
152,CW,"ClassNumber(num='CW-500 C01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=CW&crse_numb_in=500&crn_in=10563&seq_numb_in=C01')","ClassExam(letter='J', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J&course=CW-500 C01&term_code=201610&term_desc=Fall 2015&crn=10563')",Individual Research,10563,TBA,Location info TBA,"[ClassInstructor(name='Bryant, Deyonne T.', link='https://wheatoncollege.edu/academics/faculty-directory/Deyonne-Bryant/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=CW&course-1=500&section-1=C01,"SeatInfo(max='Max Enroll: 1', taken='Max Enroll: 1', avail='Max Enroll: 1', wait_list='Max Enroll: 1')",
153,ECON,"ClassNumber(num='ECON-101 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=101&crn_in=10449&seq_numb_in=A01')","ClassExam(letter='L', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=L&course=ECON-101 A01&term_code=201610&term_desc=Fall 2015&crn=10449')",Introduction to Macroeconomics,10449,M W 3:30 PM - 4:50 PM,Meneely Hall 301,"[ClassInstructor(name='Gildea, John', link='https://wheatoncollege.edu/academics/faculty-directory/john-alexander-gildea/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=101&section-1=A01,"SeatInfo(max='Max Enroll: 45', taken='Max Enroll: 45', avail='Max Enroll: 45', wait_list='Max Enroll: 45')",Permission of Instructor. 
154,ECON,"ClassNumber(num='ECON-101 A02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=101&crn_in=10456&seq_numb_in=A02')","ClassExam(letter='I', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=I&course=ECON-101 A02&term_code=201610&term_desc=Fall 2015&crn=10456')",Introduction to Macroeconomics,10456,T R 12:30 PM - 1:50 PM,Science Center AUD,"[ClassInstructor(name='Andzie-Quainoo, Lord', link='https://wheatoncollege.edu/academics/faculty-directory/lord-andziequainoo/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=101&section-1=A02,"SeatInfo(max='Max Enroll: 45', taken='Max Enroll: 45', avail='Max Enroll: 45', wait_list='Max Enroll: 45')",15 seats reserved for First Year students.  Limited to 45. 
155,ECON,"ClassNumber(num='ECON-102 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=102&crn_in=10453&seq_numb_in=A')","ClassExam(letter='N', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=N&course=ECON-102 A&term_code=201610&term_desc=Fall 2015&crn=10453')",Introduction to Microeconomics,10453,T R 11:00 AM - 12:20 PM,Science Center AUD,"[ClassInstructor(name='Andzie-Quainoo, Lord', link='https://wheatoncollege.edu/academics/faculty-directory/lord-andziequainoo/')]",,DVSS,ARSS,"[ClassConx(num='2004', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=CONX&crse_numb_in=20004&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=102&section-1=A,"SeatInfo(max='Max Enroll: 45', taken='Max Enroll: 45', avail='Max Enroll: 45', wait_list='Max Enroll: 45')",15 seats reserved for First Year students.  Limited to 45. 
156,ECON,"ClassNumber(num='ECON-112 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=112&crn_in=10458&seq_numb_in=A')","ClassExam(letter='O', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=O&course=ECON-112 A&term_code=201610&term_desc=Fall 2015&crn=10458')",Introduction to Microeconomics,10458,T R 2:00 PM - 3:20 PM,Knapton Hall LEC,"[ClassInstructor(name='Freeman, James A.', link='https://wheatoncollege.edu/academics/faculty-directory/James-Freeman/')]",,DVSS,ARSS,"[ClassConx(num='2004', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=CONX&crse_numb_in=20004&crn_in=&seq_numb_in='), ClassConx(num='2026', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=CONX&crse_numb_in=20026&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=112&section-1=A,"SeatInfo(max='Max Enroll: 45', taken='Max Enroll: 45', avail='Max Enroll: 45', wait_list='Max Enroll: 45')",15 seats reserved for First Year students.  Limited to 45. 
157,ECON,"ClassNumber(num='ECON-202 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=202&crn_in=10454&seq_numb_in=A')","ClassExam(letter='N', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=N&course=ECON-202 A&term_code=201610&term_desc=Fall 2015&crn=10454')",Microeconomic Theory,10454,T R 11:00 AM - 12:20 PM,Science Center B243,"[ClassInstructor(name='Chan, Phoebe', link='https://wheatoncollege.edu/academics/faculty-directory/Phoebe-Chan/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=202&section-1=A,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')",Permission of Instructor. 
158,ECON,"ClassNumber(num='ECON-233 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=233&crn_in=10451&seq_numb_in=A')","ClassExam(letter='M', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=M&course=ECON-233 A&term_code=201610&term_desc=Fall 2015&crn=10451')",Sweatshops in World Economy,10451,T R 9:30 AM - 10:50 AM,Science Center B243,"[ClassInstructor(name='Miller, John', link='https://wheatoncollege.edu/academics/faculty-directory/John-Miller/')]",,DVSS,ARSS,"[ClassConx(num='2091', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=CONX&crse_numb_in=20091&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=233&section-1=A,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')",Cross-listed with WGS 233.  Prerequisite:  ECON 101 or ECON 102 or ECON 112.  Limited to 35. 
159,ECON,"ClassNumber(num='ECON-252 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=252&crn_in=10450&seq_numb_in=A')","ClassExam(letter='L', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=L&course=ECON-252 A&term_code=201610&term_desc=Fall 2015&crn=10450')",Urban Economics,10450,M W 3:30 PM - 4:50 PM,Mars Center-Science/Technology 1141,"[ClassInstructor(name='Williams, Russell E.', link='https://wheatoncollege.edu/academics/faculty-directory/Russell-Williams/')]",,DVSS,ARSS,"[ClassConx(num='2081', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=CONX&crse_numb_in=20081&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=252&section-1=A,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')",Prerequisites: ECON 101 or ECON 102 or ECON 112 or Permission of Instructor.  Limited to 35. 
160,ECON,"ClassNumber(num='ECON-255 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=255&crn_in=10447&seq_numb_in=A')","ClassExam(letter='H', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=H&course=ECON-255 A&term_code=201610&term_desc=Fall 2015&crn=10447')",Corporate Finance,10447,M W 12:30 PM - 1:50 PM,Meneely Hall 301,"[ClassInstructor(name='Gildea, John', link='https://wheatoncollege.edu/academics/faculty-directory/john-alexander-gildea/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=255&section-1=A,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')",Permission of Instructor. 
161,ECON,"ClassNumber(num='ECON-288 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=288&crn_in=10448&seq_numb_in=A')","ClassExam(letter='R', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=R&course=ECON-288 A&term_code=201610&term_desc=Fall 2015&crn=10448')",Foundations of Pol. Economy,10448,M W 2:00 PM - 3:20 PM,Meneely Hall 306,"[ClassInstructor(name='Wyss, Brenda', link='https://wheatoncollege.edu/academics/faculty-directory/Brenda-Wyss/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=288&section-1=A,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')",Prerequisites:  ECON 101 or ECON 102 or ECON 112. Limited to 35. 
162,ECON,"ClassNumber(num='ECON-305 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=305&crn_in=10455&seq_numb_in=A')","ClassExam(letter='N', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=N&course=ECON-305 A&term_code=201610&term_desc=Fall 2015&crn=10455')",International Finance,10455,T R 11:00 AM - 12:20 PM,Meneely Hall 209,"[ClassInstructor(name='Freeman, James A.', link='https://wheatoncollege.edu/academics/faculty-directory/James-Freeman/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=305&section-1=A,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')",Prerequisites:  ECON 101 and ECON 102 or ECON 112.  Limited to 35. 
163,ECON,"ClassNumber(num='ECON-311 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=311&crn_in=10457&seq_numb_in=A')","ClassExam(letter='S', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S&course=ECON-311 A&term_code=201610&term_desc=Fall 2015&crn=10457')",History of Economic Thought,10457,T R 12:30 PM - 1:50 PM,Knapton Hall 218,"[ClassInstructor(name='Miller, John', link='https://wheatoncollege.edu/academics/faculty-directory/John-Miller/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=311&section-1=A,"SeatInfo(max='Max Enroll: 20', taken='Max Enroll: 20', avail='Max Enroll: 20', wait_list='Max Enroll: 20')",Prerequisites: ECON 101 and ECON 102 or ECON 112.  Limited to 20. 
164,ECON,"ClassNumber(num='ECON-398 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=398&crn_in=10452&seq_numb_in=A01')","ClassExam(letter='M', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=M&course=ECON-398 A01&term_code=201610&term_desc=Fall 2015&crn=10452')",Banking and Monetary Theory,10452,T R 9:30 AM - 10:50 AM,Meneely Hall 209,"[ClassInstructor(name='Gildea, John', link='https://wheatoncollege.edu/academics/faculty-directory/john-alexander-gildea/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=398&section-1=A01,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')",Prerequisites: ECON 101 and 102 or 112. Limited to 35. 
165,ECON,"ClassNumber(num='ECON-399 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=399&crn_in=10680&seq_numb_in=A01')","ClassExam(letter='J', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J&course=ECON-399 A01&term_code=201610&term_desc=Fall 2015&crn=10680')",Selected Topics,10680,TBA,Location info TBA,"[ClassInstructor(name='Miller, John', link='https://wheatoncollege.edu/academics/faculty-directory/John-Miller/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=399&section-1=A01,"SeatInfo(max='Max Enroll: 1', taken='Max Enroll: 1', avail='Max Enroll: 1', wait_list='Max Enroll: 1')",By permission of instructor and chair of department. 
166,ECON,"ClassNumber(num='ECON-401 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=401&crn_in=10459&seq_numb_in=A')","ClassExam(letter='S', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S&course=ECON-401 A&term_code=201610&term_desc=Fall 2015&crn=10459')",Seminar: Topics in Law & Econ,10459,R 2:00 PM - 4:50 PM,Knapton Hall 218,"[ClassInstructor(name='Chan, Phoebe', link='https://wheatoncollege.edu/academics/faculty-directory/Phoebe-Chan/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=401&section-1=A,"SeatInfo(max='Max Enroll: 12', taken='Max Enroll: 12', avail='Max Enroll: 12', wait_list='Max Enroll: 12')",Economics and Mathematics & Economics Senior Majors. Limited to 12. 
167,ECON,"ClassNumber(num='ECON-500 C01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=500&crn_in=10596&seq_numb_in=C01')","ClassExam(letter='J', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J&course=ECON-500 C01&term_code=201610&term_desc=Fall 2015&crn=10596')",Individual Research,10596,TBA,Location info TBA,"[ClassInstructor(name='Miller, John', link='https://wheatoncollege.edu/academics/faculty-directory/John-Miller/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=500&section-1=C01,"SeatInfo(max='Max Enroll: 1', taken='Max Enroll: 1', avail='Max Enroll: 1', wait_list='Max Enroll: 1')",Permission of Instructor. 
168,ECON,"ClassNumber(num='ECON-500 C02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=500&crn_in=10597&seq_numb_in=C02')","ClassExam(letter='J', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J&course=ECON-500 C02&term_code=201610&term_desc=Fall 2015&crn=10597')",Individual Research,10597,TBA,Location info TBA,"[ClassInstructor(name='Gildea, John', link='https://wheatoncollege.edu/academics/faculty-directory/john-alexander-gildea/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=500&section-1=C02,"SeatInfo(max='Max Enroll: 1', taken='Max Enroll: 1', avail='Max Enroll: 1', wait_list='Max Enroll: 1')",Permission of Instructor. 
169,ECON,"ClassNumber(num='ECON-500 C03', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=ECON&crse_numb_in=500&crn_in=10603&seq_numb_in=C03')","ClassExam(letter='J', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J&course=ECON-500 C03&term_code=201610&term_desc=Fall 2015&crn=10603')",Individual Research,10603,TBA,Location info TBA,"[ClassInstructor(name='Wyss, Brenda', link='https://wheatoncollege.edu/academics/faculty-directory/Brenda-Wyss/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=ECON&course-1=500&section-1=C03,"SeatInfo(max='Max Enroll: 1', taken='Max Enroll: 1', avail='Max Enroll: 1', wait_list='Max Enroll: 1')",Permission of Instructor. 
170,EDUC,"ClassNumber(num='EDUC-020 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=EDUC&crse_numb_in=020&crn_in=10073&seq_numb_in=A')","ClassExam(letter='', link='')",Foundations of Leadership,10073,M 6:00 PM - 7:50 PM,Meneely Hall 103,"[ClassInstructor(name='Flint, Dallas', link='https://wheatoncollege.edu/academics/faculty-directory/Dallas-Flint/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=EDUC&course-1=020&section-1=A,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",Permission of Instructor (.50 credit). 
171,EDUC,"ClassNumber(num='EDUC-022 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=EDUC&crse_numb_in=022&crn_in=10476&seq_numb_in=A')","ClassExam(letter='S', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S&course=EDUC-022 A&term_code=201610&term_desc=Fall 2015&crn=10476')",Intellectual and Social Dev,10476,TBA,Location info TBA,"[ClassInstructor(name='Wilhelm, Denyse M.', link='https://wheatoncollege.edu/academics/faculty-directory/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=EDUC&course-1=022&section-1=A,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')",Permission of Instructor (.50 credit). 
172,EDUC,"ClassNumber(num='EDUC-220 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=EDUC&crse_numb_in=220&crn_in=10074&seq_numb_in=A')","ClassExam(letter='S', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S&course=EDUC-220 A&term_code=201610&term_desc=Fall 2015&crn=10074')",Intro to Tutoring Writing,10074,T R 12:30 PM - 1:50 PM,Meneely Hall 306,"[ClassInstructor(name='Foley, Ruth E.', link='https://wheatoncollege.edu/academics/faculty-directory/Ruth-Foley/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=EDUC&course-1=220&section-1=A,"SeatInfo(max='Max Enroll: 20', taken='Max Enroll: 20', avail='Max Enroll: 20', wait_list='Max Enroll: 20')",Register for EDUC 001. Interview required first day of class.  Permission of Instructor. Limited to 20. 
173,EDUC,"ClassNumber(num='EDUC-230 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=EDUC&crse_numb_in=230&crn_in=10075&seq_numb_in=A')","ClassExam(letter='L', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=L&course=EDUC-230 A&term_code=201610&term_desc=Fall 2015&crn=10075')",Teaching English Lang Learners,10075,M W 3:30 PM - 4:50 PM,Meneely Hall 201,"[ClassInstructor(name='Zapustas, Angie M.', link='https://wheatoncollege.edu/academics/faculty-directory/Angie-Zapustas/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=EDUC&course-1=230&section-1=A,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')","Open to Sophomores, Juniors and Seniors. 5 seats reserved for First Year Students.  Limited to 35. "
174,EDUC,"ClassNumber(num='EDUC-240 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=EDUC&crse_numb_in=240&crn_in=10076&seq_numb_in=A')","ClassExam(letter='R', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=R&course=EDUC-240 A&term_code=201610&term_desc=Fall 2015&crn=10076')",Multiple Perspect on Literacy,10076,T R 11:00 AM - 12:20 PM,Balfour-Hood Campus Center MEDIA,"[ClassInstructor(name='Griffin, Mary Lee P.', link='https://wheatoncollege.edu/academics/faculty-directory/Mary Lee-Griffin/')]",,DVSS,ARSS,"[ClassConx(num='2070', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=CONX&crse_numb_in=20070&crn_in=&seq_numb_in='), ClassConx(num='2073', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=CONX&crse_numb_in=20073&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=EDUC&course-1=240&section-1=A,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')",Limited to 35. 
175,EDUC,"ClassNumber(num='EDUC-250 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=EDUC&crse_numb_in=250&crn_in=10077&seq_numb_in=A')","ClassExam(letter='S', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S&course=EDUC-250 A&term_code=201610&term_desc=Fall 2015&crn=10077')",Schooling in America,10077,T R 9:30 AM - 10:50 AM,Meneely Hall 207,"[ClassInstructor(name='Larson, Lynne A.', link='https://wheatoncollege.edu/academics/faculty-directory/Lynne-Larson/')]",,DVSS,ARSS,"[ClassConx(num='2053', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=CONX&crse_numb_in=20053&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=EDUC&course-1=250&section-1=A,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')","Open to Sophomores, Juniors, 10 reserved for First Year students and 5 seats reserved for Seniors. Limited to 35. "
176,EDUC,"ClassNumber(num='EDUC-251 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=EDUC&crse_numb_in=251&crn_in=10078&seq_numb_in=A')","ClassExam(letter='R', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=R&course=EDUC-251 A&term_code=201610&term_desc=Fall 2015&crn=10078')","Special Education, Pre K - 12",10078,M W 3:30 PM - 4:50 PM,Balfour-Hood Campus Center MEDIA,"[ClassInstructor(name='Werner, Margaret', link='https://wheatoncollege.edu/academics/faculty-directory/marge-werner/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=EDUC&course-1=251&section-1=A,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')","Open to Sophomores, Juniors and limited to 5 Seniors. Limited to 35. "
177,EDUC,"ClassNumber(num='EDUC-298 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201610&subj_code_in=EDUC&crse_numb_in=298&crn_in=10543&seq_numb_in=A')","ClassExam(letter='S', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S&course=EDUC-298 A&term_code=201610&term_desc=Fall 2015&crn=10543')","Leadership, Policy & Advocacy",10543,T 6:30 PM - 9:00 PM,Knapton Hall 114,"[ClassInstructor(name='Bartolini, Vicki L.', link='https://wheatoncollege.edu/academics/faculty-directory/Vicki-l-Bartolini/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2015&div-1=&dept-1=EDUC&course-1=298&section-1=A,"SeatInfo(max='Max Enroll: 25', taken='Max Enroll: 25', avail='Max Enroll: 25', wait_list='Max Enroll: 25')",Course restricted to current practitioners. Not available to Wheaton students. 
