,subject,number,exam,title,CRN,time,location,instructor,foundation,division,area,connection,textbook,seats,special_info
61,BIO,"ClassNumber(num='BIO-219 L', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=219&crn_in=10266&seq_numb_in=L')","ClassExam(letter='', link='')",Cell Biology Lab,10266,T 2:00 PM - 4:50 PM,Mars Center-Science/Technology 1145,"[ClassInstructor(name='Morris, Robert L.', link='https://wheatoncollege.edu/academics/faculty-directory/robert-l-morris/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=219&section-1=L,"SeatInfo(max='Max Enroll: 18', taken='Max Enroll: 18', avail='Max Enroll: 18', wait_list='Max Enroll: 18')",A lecture section must be selected with lab. Limited to 18. 
62,BIO,"ClassNumber(num='BIO-221 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=221&crn_in=10257&seq_numb_in=B')","ClassExam(letter='C.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=C.&course=BIO-221 B&term_code=201620&term_desc=Spring 2016&crn=10257')",Microbiology,10257,M W F 10:30 AM - 11:20 AM,Science Center B334,"[ClassInstructor(name='Dyer, Betsey', link='https://wheatoncollege.edu/academics/faculty-directory/betsey-dexter-dyer/')]",,DVNS,ARNS,"[ClassConx(num='2005', link='/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=CONX&crse_numb_in=20005&crn_in=&seq_numb_in=')]",http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=221&section-1=B,"SeatInfo(max='Max Enroll: 22', taken='Max Enroll: 22', avail='Max Enroll: 22', wait_list='Max Enroll: 22')",Prerequisite: BIO 101 or BIO 112 or AP credit or equivalent. Lab section must be selected with lecture. Limited to 22. 
63,BIO,"ClassNumber(num='BIO-221 L', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=221&crn_in=10258&seq_numb_in=L')","ClassExam(letter='', link='')",Microbiology Lab,10258,W 2:00 PM - 4:50 PM,Mars Center-Science/Technology 2141,"[ClassInstructor(name='Dyer, Betsey', link='https://wheatoncollege.edu/academics/faculty-directory/betsey-dexter-dyer/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=221&section-1=L,"SeatInfo(max='Max Enroll: 22', taken='Max Enroll: 22', avail='Max Enroll: 22', wait_list='Max Enroll: 22')",A lecture section must be selected with lab. Limited to 22. 
64,BIO,"ClassNumber(num='BIO-231 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=231&crn_in=10259&seq_numb_in=B')","ClassExam(letter='M.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=M.&course=BIO-231 B&term_code=201620&term_desc=Spring 2016&crn=10259')",Marine Biology,10259,T R 9:30 AM - 10:50 AM,Science Center AUD,"[ClassInstructor(name='Shumway, Scott W.', link='https://wheatoncollege.edu/academics/faculty-directory/scott-w-shumway/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=231&section-1=B,"SeatInfo(max='Max Enroll: 24', taken='Max Enroll: 24', avail='Max Enroll: 24', wait_list='Max Enroll: 24')",Prerequisite: BIO 101 or BIO 111 or AP credit or equivalent. Limited to 24. 
65,BIO,"ClassNumber(num='BIO-231 L', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=231&crn_in=10260&seq_numb_in=L')","ClassExam(letter='', link='')",Marine Biology Lab,10260,R 2:00 PM - 4:50 PM,Mars Center-Science/Technology 2145,"[ClassInstructor(name='Shumway, Scott W.', link='https://wheatoncollege.edu/academics/faculty-directory/scott-w-shumway/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=231&section-1=L,"SeatInfo(max='Max Enroll: 24', taken='Max Enroll: 24', avail='Max Enroll: 24', wait_list='Max Enroll: 24')",A lecture section must be selected with lab. Limited to 24. 
66,BIO,"ClassNumber(num='BIO-290 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=290&crn_in=10519&seq_numb_in=B')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=BIO-290 B&term_code=201620&term_desc=Spring 2016&crn=10519')",Biology of Whales,10519,W 5:00 PM - 8:00 PM,Location info TBA,[],,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=290&section-1=B,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')","Marine Studies Consortium: New England, Harborside Learning Lab, Boston. Classes start January 27, 2016. Wednesdays from 5:00 to 8:00p.m. Taugh by Professor Nadine Lysiak. Prerequisites: BIO 111 and 112 or AP Biology credit PLUS two upper-level Biology courses. Students are responsible for their own transportation. For more information go to: http://marinestudiesconsortium.org/courses.php "
67,BIO,"ClassNumber(num='BIO-298 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=298&crn_in=10721&seq_numb_in=A01')","ClassExam(letter='', link='')",Bioevolution,10721,-,Location info TBA,[],,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=298&section-1=A01,"SeatInfo(max='Max Enroll: 1', taken='Max Enroll: 1', avail='Max Enroll: 1', wait_list='Max Enroll: 1')",
68,BIO,"ClassNumber(num='BIO-303 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=303&crn_in=10263&seq_numb_in=B')","ClassExam(letter='E.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=E.&course=BIO-303 B&term_code=201620&term_desc=Spring 2016&crn=10263')",Evolution,10263,M W F 1:00 PM - 1:50 PM,Science Center B234,"[ClassInstructor(name='McCafferty, S. Shawn', link='https://wheatoncollege.edu/academics/faculty-directory/shawn-mccafferty/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=303&section-1=B,"SeatInfo(max='Max Enroll: 20', taken='Max Enroll: 20', avail='Max Enroll: 20', wait_list='Max Enroll: 20')",A lab section must be selected with lecture. Prerequisite: One 200 level Biology course or Permission of Instructor.  BIO 211 and Math 141 strongly recommended.  Limited to 20. 
69,BIO,"ClassNumber(num='BIO-303 L', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=303&crn_in=10264&seq_numb_in=L')","ClassExam(letter='', link='')",Evolution Lab,10264,M 2:00 PM - 4:50 PM,Mars Center-Science/Technology 1145,"[ClassInstructor(name='McCafferty, S. Shawn', link='https://wheatoncollege.edu/academics/faculty-directory/shawn-mccafferty/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=303&section-1=L,"SeatInfo(max='Max Enroll: 20', taken='Max Enroll: 20', avail='Max Enroll: 20', wait_list='Max Enroll: 20')",A lecture section must be selected with lab. Limited to 20. 
70,BIO,"ClassNumber(num='BIO-375 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=375&crn_in=10261&seq_numb_in=B')","ClassExam(letter='S.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S.&course=BIO-375 B&term_code=201620&term_desc=Spring 2016&crn=10261')",Ornithology,10261,T R 11:00 AM - 12:20 PM,Science Center B243,"[ClassInstructor(name='Kricher, John', link='https://wheatoncollege.edu/academics/faculty-directory/John-Kricher/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=375&section-1=B,"SeatInfo(max='Max Enroll: 22', taken='Max Enroll: 22', avail='Max Enroll: 22', wait_list='Max Enroll: 22')",Prerequisite:  At least one 200 level Biology course or Permission of Instructor. Lab section must be taken with lecture section. Limited to 22. 
71,BIO,"ClassNumber(num='BIO-375 L', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=375&crn_in=10262&seq_numb_in=L')","ClassExam(letter='', link='')",Ornithology Lab,10262,T 1:00 PM - 3:50 PM,Mars Center-Science/Technology 1143,"[ClassInstructor(name='Kricher, John', link='https://wheatoncollege.edu/academics/faculty-directory/John-Kricher/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=375&section-1=L,"SeatInfo(max='Max Enroll: 22', taken='Max Enroll: 22', avail='Max Enroll: 22', wait_list='Max Enroll: 22')",A lecture section must be selected with lab.  Limited to 22. 
72,BIO,"ClassNumber(num='BIO-390 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=390&crn_in=10520&seq_numb_in=B')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=BIO-390 B&term_code=201620&term_desc=Spring 2016&crn=10520')",Biology of Fishes,10520,T 5:00 PM - 9:00 PM,Location info TBA,[],,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=390&section-1=B,"SeatInfo(max='Max Enroll: 999', taken='Max Enroll: 999', avail='Max Enroll: 999', wait_list='Max Enroll: 999')","Marine Studies Consortium: New England, Harborside Learning Lab, Boston. Classes start January 26, 2016. Tuesdays from 5:00 to 9:00p.m. Taught by Professors Martha Hauff and Joel Llopiz. Prerequisites: BIO 111 and 112 or AP Biology credit PLUS two upper-level Biology courses. Students are responsible for their own transportation. For more information go to: http://marinestudiesconsortium.org/courses.php "
73,BIO,"ClassNumber(num='BIO-398 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=398&crn_in=10514&seq_numb_in=B01')","ClassExam(letter='S.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S.&course=BIO-398 B01&term_code=201620&term_desc=Spring 2016&crn=10514')",Molecular & Cell Therapies,10514,R 1:00 PM - 3:50 PM,Science Center B325,"[ClassInstructor(name='Keeler-Klunk, Allison M.', link='https://wheatoncollege.edu/academics/faculty-directory/Allison-Keeler-Klunk/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=398&section-1=B01,"SeatInfo(max='Max Enroll: 16', taken='Max Enroll: 16', avail='Max Enroll: 16', wait_list='Max Enroll: 16')","Prerequisites: Enrollment is by permission from the Chair of the Biology Department. Must have at least one 200 level Biology course, preferably BIO 211 or BIO 219. Limited to 16. "
74,BIO,"ClassNumber(num='BIO-399 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=399&crn_in=10549&seq_numb_in=B01')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=BIO-399 B01&term_code=201620&term_desc=Spring 2016&crn=10549')",Selected Topics,10549,TBA,Location info TBA,"[ClassInstructor(name='McCafferty, S. Shawn', link='https://wheatoncollege.edu/academics/faculty-directory/shawn-mccafferty/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=399&section-1=B01,"SeatInfo(max='Max Enroll: 1', taken='Max Enroll: 1', avail='Max Enroll: 1', wait_list='Max Enroll: 1')",Prerequisites: Permission of Instructor and previous course work in the field. 
75,BIO,"ClassNumber(num='BIO-399 B02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=399&crn_in=10557&seq_numb_in=B02')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=BIO-399 B02&term_code=201620&term_desc=Spring 2016&crn=10557')",Selected Topics,10557,TBA,Location info TBA,"[ClassInstructor(name='Dyer, Betsey', link='https://wheatoncollege.edu/academics/faculty-directory/betsey-dexter-dyer/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=399&section-1=B02,"SeatInfo(max='Max Enroll: 1', taken='Max Enroll: 1', avail='Max Enroll: 1', wait_list='Max Enroll: 1')",Prerequisites: Permission of Instructor and previous course work in the field. 
76,BIO,"ClassNumber(num='BIO-399 B03', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=399&crn_in=10591&seq_numb_in=B03')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=BIO-399 B03&term_code=201620&term_desc=Spring 2016&crn=10591')",Selected Topics,10591,TBA,Location info TBA,"[ClassInstructor(name='Macesic Ekstrom, Laura J.', link='https://wheatoncollege.edu/academics/faculty-directory/Laura-Macesic Ekstrom/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=399&section-1=B03,"SeatInfo(max='Max Enroll: 1', taken='Max Enroll: 1', avail='Max Enroll: 1', wait_list='Max Enroll: 1')",Prerequisites: Permission of Instructor and previous course work in the field. 
77,BIO,"ClassNumber(num='BIO-405 B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=405&crn_in=10267&seq_numb_in=B')","ClassExam(letter='S.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=S.&course=BIO-405 B&term_code=201620&term_desc=Spring 2016&crn=10267')",Senior Seminar in Biochemistry,10267,T R 9:30 AM - 10:50 AM,Mars Center-Science/Technology 3120,"[ClassInstructor(name='Lanni, Jennifer S.', link='https://wheatoncollege.edu/academics/faculty-directory/Jennifer-Lanni/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=405&section-1=B,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Register under CHEM 405.  Prerequisites: CHEM 254 and BIO 305 or CHEM 305. Limited to 16. 
78,BIO,"ClassNumber(num='BIO-499 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=499&crn_in=10533&seq_numb_in=B01')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=BIO-499 B01&term_code=201620&term_desc=Spring 2016&crn=10533')",Independent Research,10533,TBA,Location info TBA,"[ClassInstructor(name='Lanni, Jennifer S.', link='https://wheatoncollege.edu/academics/faculty-directory/Jennifer-Lanni/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=499&section-1=B01,"SeatInfo(max='Max Enroll: 3', taken='Max Enroll: 3', avail='Max Enroll: 3', wait_list='Max Enroll: 3')",Permission of Instructor. 
79,BIO,"ClassNumber(num='BIO-499 B02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=499&crn_in=10550&seq_numb_in=B02')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=BIO-499 B02&term_code=201620&term_desc=Spring 2016&crn=10550')",Independent Research,10550,TBA,Location info TBA,"[ClassInstructor(name='Shumway, Scott W.', link='https://wheatoncollege.edu/academics/faculty-directory/scott-w-shumway/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=499&section-1=B02,"SeatInfo(max='Max Enroll: 2', taken='Max Enroll: 2', avail='Max Enroll: 2', wait_list='Max Enroll: 2')",Permission of Instructor. 
80,BIO,"ClassNumber(num='BIO-499 B03', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=499&crn_in=10609&seq_numb_in=B03')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=BIO-499 B03&term_code=201620&term_desc=Spring 2016&crn=10609')",Independent Research,10609,TBA,Location info TBA,"[ClassInstructor(name='McCafferty, S. Shawn', link='https://wheatoncollege.edu/academics/faculty-directory/shawn-mccafferty/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=499&section-1=B03,"SeatInfo(max='Max Enroll: 3', taken='Max Enroll: 3', avail='Max Enroll: 3', wait_list='Max Enroll: 3')",Permission of Instructor. 
81,BIO,"ClassNumber(num='BIO-499 B04', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=499&crn_in=10715&seq_numb_in=B04')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=BIO-499 B04&term_code=201620&term_desc=Spring 2016&crn=10715')",Independent Research,10715,TBA,Location info TBA,"[ClassInstructor(name='Morris, Robert L.', link='https://wheatoncollege.edu/academics/faculty-directory/robert-l-morris/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=499&section-1=B04,"SeatInfo(max='Max Enroll: 1', taken='Max Enroll: 1', avail='Max Enroll: 1', wait_list='Max Enroll: 1')",Permission of Instructor. 
82,BIO,"ClassNumber(num='BIO-500 D01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=500&crn_in=10569&seq_numb_in=D01')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=BIO-500 D01&term_code=201620&term_desc=Spring 2016&crn=10569')",Individual Research,10569,TBA,Location info TBA,"[ClassInstructor(name='Morris, Robert L.', link='https://wheatoncollege.edu/academics/faculty-directory/robert-l-morris/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=500&section-1=D01,"SeatInfo(max='Max Enroll: 2', taken='Max Enroll: 2', avail='Max Enroll: 2', wait_list='Max Enroll: 2')",Permission of Instructor. 
83,BIO,"ClassNumber(num='BIO-500 D02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=500&crn_in=10580&seq_numb_in=D02')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=BIO-500 D02&term_code=201620&term_desc=Spring 2016&crn=10580')",Individual Research,10580,TBA,Location info TBA,"[ClassInstructor(name='Dyer, Betsey', link='https://wheatoncollege.edu/academics/faculty-directory/betsey-dexter-dyer/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=500&section-1=D02,"SeatInfo(max='Max Enroll: 1', taken='Max Enroll: 1', avail='Max Enroll: 1', wait_list='Max Enroll: 1')",Permission of Instructor. 
84,BIO,"ClassNumber(num='BIO-500 D03', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=BIO&crse_numb_in=500&crn_in=10605&seq_numb_in=D03')","ClassExam(letter='J.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J.&course=BIO-500 D03&term_code=201620&term_desc=Spring 2016&crn=10605')",Individual Research,10605,TBA,Location info TBA,"[ClassInstructor(name='McCafferty, S. Shawn', link='https://wheatoncollege.edu/academics/faculty-directory/shawn-mccafferty/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=BIO&course-1=500&section-1=D03,"SeatInfo(max='Max Enroll: 1', taken='Max Enroll: 1', avail='Max Enroll: 1', wait_list='Max Enroll: 1')",Permission of Instructor. 
85,MGMT,"ClassNumber(num='MGMT-111 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=MGMT&crse_numb_in=111&crn_in=10437&seq_numb_in=B01')","ClassExam(letter='B.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=B.&course=MGMT-111 B01&term_code=201620&term_desc=Spring 2016&crn=10437')",Fundamentals of Business,10437,M W F 9:30 AM - 10:20 AM,Science Center B334,"[ClassInstructor(name='Richardson, Allison L.', link='https://wheatoncollege.edu/academics/faculty-directory/Allison-Richardson/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=MGMT&course-1=111&section-1=B01,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')",10 seats reserved for Sophomores and 25 seats reserved for First Year students. Limited to 35. 
86,MGMT,"ClassNumber(num='MGMT-111 B02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=MGMT&crse_numb_in=111&crn_in=10438&seq_numb_in=B02')","ClassExam(letter='D.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=D.&course=MGMT-111 B02&term_code=201620&term_desc=Spring 2016&crn=10438')",Fundamentals of Business,10438,M W F 11:30 AM - 12:20 PM,Meneely Hall 209,"[ClassInstructor(name='Meelia, Chris S.', link='https://wheatoncollege.edu/academics/faculty-directory/Chris-Meelia/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=MGMT&course-1=111&section-1=B02,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')",10 seats reserved for Sophomores and 25 seats reserved for First Year students. Limited to 35. 
87,MGMT,"ClassNumber(num='MGMT-111 B03', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=MGMT&crse_numb_in=111&crn_in=10439&seq_numb_in=B03')","ClassExam(letter='K.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K.&course=MGMT-111 B03&term_code=201620&term_desc=Spring 2016&crn=10439')",Fundamentals of Business,10439,M W 2:00 PM - 3:20 PM,Meneely Hall 209,"[ClassInstructor(name='Meelia, Chris S.', link='https://wheatoncollege.edu/academics/faculty-directory/Chris-Meelia/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=MGMT&course-1=111&section-1=B03,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')",Permission of Instructor. 10 seats reserved for Sophomores and 25 seats reserved for First Year students. Limited to 35. 
88,MGMT,"ClassNumber(num='MGMT-210 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=MGMT&crse_numb_in=210&crn_in=10440&seq_numb_in=B01')","ClassExam(letter='D.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=D.&course=MGMT-210 B01&term_code=201620&term_desc=Spring 2016&crn=10440')",Business & Mgmt Responsibility,10440,M W F 11:30 AM - 12:20 PM,Science Center B243,"[ClassInstructor(name='Richardson, Allison L.', link='https://wheatoncollege.edu/academics/faculty-directory/Allison-Richardson/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=MGMT&course-1=210&section-1=B01,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')",Permission of Instructor. 
89,MGMT,"ClassNumber(num='MGMT-250 B01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201620&subj_code_in=MGMT&crse_numb_in=250&crn_in=10441&seq_numb_in=B01')","ClassExam(letter='C.', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=C.&course=MGMT-250 B01&term_code=201620&term_desc=Spring 2016&crn=10441')",Accounting,10441,M W F 10:30 AM - 11:20 AM,Science Center B243,"[ClassInstructor(name='Richardson, Allison L.', link='https://wheatoncollege.edu/academics/faculty-directory/Allison-Richardson/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Spring+2016&div-1=&dept-1=MGMT&course-1=250&section-1=B01,"SeatInfo(max='Max Enroll: 35', taken='Max Enroll: 35', avail='Max Enroll: 35', wait_list='Max Enroll: 35')",Permission of Instructor. 
